"t_3^{771,e}","62.0"
"t_7^{771,e}","57.0"
"t_11^{771,e}","11.0"
"t_27^{771,e}","22.0"
"t_32^{771,e}","18.0"
"t_43^{771,e}","84.0"
"t_51^{771,e}","15.0"
"t_58^{771,e}","54.0"
"t_60^{771,e}","13.237726098191214"
"t_65^{771,e}","52.0"
"t_66^{771,e}","11.0"
"t_67^{771,e}","45.0"
"t_70^{771,e}","60.0"
"t_75^{771,e}","32.0"
"t_76^{771,e}","46.0"
"t_86^{771,e}","49.0"
"t_88^{771,e}","37.0"
"t_108^{771,e}","25.0"
"t_110^{771,e}","54.0"
"t_111^{771,e}","24.0"
"t_112^{771,e}","13.0"
"t_113^{771,e}","18.0"
"t_115^{771,e}","14.0"
"t_117^{771,e}","37.0"
"t_118^{771,e}","88.0"
"t_119^{771,e}","26.0"
"t_126^{771,e}","56.0"
"t_136^{771,e}","13.0"
"t_147^{771,e}","30.0"
"t_149^{771,e}","30.0"
"t_151^{771,e}","49.0"
"t_152^{771,e}","18.0"
"t_153^{771,e}","39.0"
"t_154^{771,e}","19.0"
"t_155^{771,e}","5.0"
"t_156^{771,e}","10.0"
"t_162^{771,e}","11.0"
"t_185^{771,e}","27.0"
"t_195^{771,e}","20.0"
"t_196^{771,e}","17.0"
"t_197^{771,e}","63.0"
"t_199^{771,e}","14.0"
"t_200^{771,e}","22.0"
"t_201^{771,e}","17.0"
"t_206^{771,e}","11.0"
"t_217^{771,e}","9.0"
"t_228^{771,e}","28.0"
"t_236^{771,e}","21.0"
"t_248^{771,e}","23.0"
"t_262^{771,e}","25.0"
"t_269^{771,e}","19.0"
"t_272^{771,e}","58.0"
"t_274^{771,e}","12.0"
"t_275^{771,e}","19.0"
"t_276^{771,e}","19.0"
"t_278^{771,e}","14.0"
"t_280^{771,e}","6.0"
"t_282^{771,e}","18.0"
"t_283^{771,e}","9.0"
"t_290^{771,e}","14.0"
"t_294^{771,e}","37.0"
"t_297^{771,e}","40.0"
"t_303^{771,e}","59.0"
"t_305^{771,e}","23.0"
"t_314^{771,e}","4.5"
"t_318^{771,e}","9.0"
"t_324^{771,e}","13.0"
"t_326^{771,e}","52.0"
"t_329^{771,e}","5.0"
"t_330^{771,e}","19.0"
"t_334^{771,e}","21.0"
"t_336^{771,e}","68.0"
"t_344^{771,e}","26.0"
"t_356^{771,e}","21.0"
"t_364^{771,e}","18.0"
"t_373^{771,e}","46.0"
"t_382^{771,e}","64.0"
"t_385^{771,e}","19.125"
"t_386^{771,e}","51.0"
"t_387^{771,e}","22.0"
"t_388^{771,e}","17.0"
"t_389^{771,e}","10.0"
"t_391^{771,e}","16.0"
"t_392^{771,e}","3.875"
"t_401^{771,e}","15.0"
"t_410^{771,e}","30.0"
"t_416^{771,e}","44.0"
"t_423^{771,e}","61.0"
"t_426^{771,e}","59.0"
"t_431^{771,e}","87.0"
"t_433^{771,e}","27.0"
"t_441^{771,e}","36.0"
"t_444^{771,e}","29.0"
"t_445^{771,e}","13.0"
"t_448^{771,e}","36.0"
"t_449^{771,e}","68.0"
"t_456^{771,e}","11.0"
"t_460^{771,e}","14.0"
"t_464^{771,e}","6.0"
"t_466^{771,e}","48.0"
"t_474^{771,e}","25.0"
"t_476^{771,e}","22.0"
"t_483^{771,e}","9.0"
"t_484^{771,e}","7.0"
"t_489^{771,e}","23.0"
"t_492^{771,e}","2.0"
"t_493^{771,e}","52.0"
"t_497^{771,e}","59.0"
"t_501^{771,e}","25.0"
"t_503^{771,e}","19.0"
"t_513^{771,e}","42.0"
"t_521^{771,e}","39.0"
"t_524^{771,e}","34.0"
"t_526^{771,e}","8.0"
"t_529^{771,e}","7.0"
"t_533^{771,e}","22.0"
"t_539^{771,e}","13.831395348837205"
"t_544^{771,e}","20.0"
"t_552^{771,e}","15.168604651162795"
"t_556^{771,e}","25.0"
"t_559^{771,e}","68.0"
"t_561^{771,e}","28.0"
"t_562^{771,e}","28.0"
"t_563^{771,e}","37.0"
"t_564^{771,e}","41.0"
"t_565^{771,e}","16.0"
"t_566^{771,e}","9.0"
"t_567^{771,e}","27.0"
"t_568^{771,e}","71.0"
"t_569^{771,e}","7.0"
"t_570^{771,e}","33.0"
"t_571^{771,e}","18.0"
"t_576^{771,e}","125.01550387596899"
"t_577^{771,e}","47.0"
"t_578^{771,e}","1.9844961240310113"
"t_584^{771,e}","23.0"
"t_587^{771,e}","21.0"
"t_595^{771,e}","16.0"
"t_596^{771,e}","29.0"
"t_603^{771,e}","17.0"
"t_605^{771,e}","10.0"
"t_608^{771,e}","84.0"
"t_609^{771,e}","84.0"
"t_615^{771,e}","28.0"
"t_619^{771,e}","23.0"
"t_620^{771,e}","8.0"
"t_621^{771,e}","94.0"
"t_622^{771,e}","9.0"
"t_624^{771,e}","19.0"
"t_625^{771,e}","58.0"
"t_630^{771,e}","36.0"
"t_647^{771,e}","59.0"
"t_648^{771,e}","48.0"
"t_649^{771,e}","53.0"
"t_650^{771,e}","21.0"
"t_652^{771,e}","11.0"
"t_653^{771,e}","52.0"
"t_654^{771,e}","17.0"
"t_655^{771,e}","7.0"
"t_656^{771,e}","14.0"
"t_665^{771,e}","18.0"
"t_673^{771,e}","9.0"
"t_678^{771,e}","33.0"
"t_699^{771,e}","10.0"
"t_706^{771,e}","60.0"
"t_713^{771,e}","18.0"
"t_714^{771,e}","69.0"
"t_715^{771,e}","59.0"
"t_716^{771,e}","26.0"
"t_717^{771,e}","58.0"
"t_719^{771,e}","14.0"
"t_720^{771,e}","7.0"
"t_732^{771,e}","28.0"
"t_116^{771,e}","29.0"
"t_101^{771,e}","35.0"
"t_257^{771,e}","26.0"
"t_93^{771,e}","13.0"
